Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
9/16/15 11:45,9/16/15 12:30,EURGBP,Sell,0.01,0.73376,0.7283,0.73072,0.72898,-0.04,0,17.4,2.35,0.1,430151,00:00:44:56,97.8,43m,6.2,0.01,21.3,2.982,-0.3,-0.042,98.6,81.9,-3.9,-0.55
9/16/15 11:35,9/16/15 12:17,GBPUSD,Buy,0.01,1.53899,1.54205,1.5386,1.54204,-0.04,0,34.4,3.02,0.13,450053,00:00:42:11,100,42m,23.3,0.03,34.4,3.096,0,0,100,100,0,0
9/16/15 12:00,9/16/15 12:17,EURGBP,Sell,0.01,0.7331,0.72863,0.73067,0.72863,-0.04,0,20.4,2.76,0.11,440601,00:00:17:02,100,17m,1.3,0.05,20.4,2.856,0,0,100,100,0,0
9/16/15 12:00,9/16/15 12:17,EURGBP,Sell,0.01,0.73258,0.7287,0.73074,0.72869,-0.04,0,20.5,2.77,0.12,440301,00:00:17:00,100,17m,1.3,0.05,20.8,2.912,0,0,100,98.6,-0.3,-0.04
9/15/15 22:30,9/16/15 9:00,NZDUSD,Buy,0.01,0.63229,0.63581,0.63565,0.63544,-0.04,0.03,-2.1,-0.19,-0.01,430304,00:10:29:40,29.1,3h 3m,22.1,1.26,9.8,0.882,-12.3,-1.107,44.3,46.2,-11.9,-1.07
9/15/15 22:30,9/16/15 9:00,NZDUSD,Buy,0.01,0.63229,0.63581,0.63567,0.63544,-0.04,0.03,-2.3,-0.22,-0.01,430301,00:10:29:42,28,2h 56m,22.1,1.3,9.6,0.864,-12.5,-1.125,43.4,46.2,-11.9,-1.07
9/15/15 23:00,9/16/15 6:00,AUDUSD,Buy,0.01,0.71197,0.71541,0.71451,0.7136,-0.04,0.02,-9.1,-0.82,-0.03,450604,00:07:00:01,9.8,41m,26.8,4.06,5.3,0.477,-21.5,-1.935,19.8,46.3,-14.4,-1.3
9/15/15 23:00,9/16/15 6:00,AUDUSD,Buy,0.01,0.71197,0.71541,0.71451,0.7136,-0.04,0.02,-9.1,-0.82,-0.03,450603,00:07:00:02,9.8,41m,26.8,4.06,5.3,0.477,-21.5,-1.935,19.8,46.3,-14.4,-1.3
9/15/15 23:00,9/16/15 6:00,AUDUSD,Buy,0.01,0.71197,0,0.7145,0.7136,-0.04,0.02,-9,-0.82,-0.03,450602,00:07:00:01,9.8,41m,26.8,3.96,5.4,0.486,-21.4,-1.926,20.1,46.3,-14.4,-1.3
9/15/15 23:00,9/16/15 6:00,AUDUSD,Buy,0.01,0.71197,0.71541,0.7145,0.7136,-0.04,0.02,-9,-0.82,-0.03,450601,00:07:00:02,9.8,41m,26.8,3.96,5.4,0.486,-21.4,-1.926,20.1,46.3,-14.4,-1.3
9/15/15 22:30,9/16/15 0:03,NZDUSD,Buy,0.01,0.63229,0.63705,0.63567,0.63581,-0.04,0.03,1.4,0.11,0,430303,00:01:32:51,71,1h 5m,12.7,0.44,9.6,0.864,-4.2,-0.378,69.6,40.6,-8.2,-0.74
9/15/15 10:50,9/15/15 17:53,EURUSD,Buy,0.01,1.12821,1.13309,1.13085,1.12815,-0.04,0,-27,-2.43,-0.1,400304,00:07:02:38,54.4,3h 49m,45.4,1.51,18.1,1.629,-27.3,-2.457,39.9,0.7,-45.1,-4.06
9/15/15 10:50,9/15/15 17:53,EURUSD,Buy,0.01,1.12821,1.13309,1.13086,1.12814,-0.04,0,-27.2,-2.45,-0.1,400301,00:07:02:38,53.5,3h 46m,45.4,1.52,18,1.62,-27.4,-2.466,39.6,0.4,-45.2,-4.07
9/15/15 10:50,9/15/15 15:40,EURUSD,Buy,0.01,1.12967,0,1.13083,1.12957,-0.04,0,-12.6,-1.16,-0.05,400302,00:04:49:26,68,3h 16m,30.9,0.69,18.3,1.647,-12.6,-1.134,59.2,0,-30.9,-2.78
9/15/15 11:38,9/15/15 13:45,GBPUSD,Sell,0.01,1.54374,1.5396,1.54394,1.54374,-0.04,0,2,0.14,0.01,400054,00:02:07:05,93,1h 58m,15.6,0.2,17.6,1.584,-3.5,-0.315,83.4,26.1,-15.6,-1.4
9/15/15 11:38,9/15/15 13:45,GBPUSD,Sell,0.01,1.54374,1.54169,1.54394,1.54374,-0.04,0,2,0.14,0.01,400051,00:02:07:05,93,1h 58m,15.6,0.2,17.6,1.584,-3.5,-0.315,83.4,26.1,-15.6,-1.4
9/15/15 11:38,9/15/15 13:02,GBPUSD,Sell,0.01,1.54324,0,1.54394,1.54324,-0.04,0,7,0.58,0.02,400052,00:01:23:30,89.3,1h 14m,11.3,0.2,17.3,1.557,-3.5,-0.315,83.2,50.5,-10.3,-0.93
9/15/15 4:12,9/15/15 10:12,EURAUD,Buy,0.01,1.58571,0,1.58183,1.58568,-0.04,0,38.5,2.39,0.1,410152,00:05:59:18,98.4,5h 53m,60.9,0.07,99.4,5.964,-7.2,-0.432,93.2,42.9,-60.9,-3.65
9/15/15 4:12,9/15/15 8:05,EURAUD,Buy,0.01,1.57804,1.59036,1.58183,1.59056,-0.04,0,87.3,5.45,0.23,410154,00:03:53:08,97.5,3h 47m,29.5,0.08,87.3,5.238,-7.2,-0.432,92.4,100,0,0
9/15/15 4:12,9/15/15 4:34,EURAUD,Buy,0.01,1.57804,1.58599,1.58183,1.58611,-0.04,0,42.8,2.66,0.11,420154,00:00:21:56,72.8,15m,10.6,0.16,44.4,2.664,-7.2,-0.432,86,96.9,-1.6,-0.1
9/15/15 4:12,9/15/15 4:34,EURAUD,Buy,0.01,1.57804,1.58599,1.58183,1.58607,-0.04,0,42.4,2.63,0.11,410151,00:00:21:55,72.8,15m,10.6,0.16,44.4,2.664,-7.2,-0.432,86,96.1,-2,-0.12
9/15/15 4:12,9/15/15 4:31,EURAUD,Buy,0.01,1.57804,1.5838,1.58183,1.58419,-0.04,0,23.6,1.45,0.06,420151,00:00:18:22,68.5,12m,10.6,0.31,23.6,1.416,-7.2,-0.432,76.6,100,0,0
9/14/15 18:00,9/14/15 20:44,EURJPY,Sell,0.01,135.901,135.473,135.528,135.901,-0.04,0,-37.3,-2.78,-0.12,450601,00:02:44:28,0,0s,37.3,37.31,0,0,-37.3,-2.611,0,0,-37.3,-2.61
9/14/15 18:00,9/14/15 20:44,EURJPY,Sell,0.01,135.901,135.473,135.509,135.901,-0.04,0,-39.2,-2.92,-0.12,450603,00:02:44:27,0,0s,39.2,39.22,0,0,-39.2,-2.744,0,0,-39.2,-2.74
9/14/15 18:00,9/14/15 20:44,EURJPY,Sell,0.01,135.901,135.473,135.508,135.901,-0.04,0,-39.3,-2.93,-0.12,450604,00:02:44:27,0,0s,39.3,39.37,0,0,-39.3,-2.751,0,0,-39.3,-2.75
9/14/15 18:00,9/14/15 20:44,EURJPY,Sell,0.01,135.901,0,135.506,135.901,-0.04,0,-39.5,-2.95,-0.12,450602,00:02:44:28,0,0s,39.5,39.53,0,0,-39.5,-2.765,0,0,-39.5,-2.77
9/11/15 17:47,9/14/15 10:00,USDCHF,Sell,0.01,0.97352,0.96654,0.975,0.96748,-0.04,-0.04,75.2,6.76,0.28,410604,02:16:12:10,99.5,2d 15h ,14.7,0.14,80.9,7.281,-11.2,-1.008,87.8,93.8,-5.7,-0.51
9/14/15 1:58,9/14/15 9:29,EURUSD,Sell,0.01,1.13568,1.1305,1.13428,1.13568,-0.04,0,-14,-1.27,-0.05,410054,00:07:31:13,29.8,2h 14m,25.2,1.97,8.5,0.765,-16.7,-1.503,33.7,10.7,-22.5,-2.02
9/14/15 1:58,9/14/15 9:29,EURUSD,Sell,0.01,1.13568,1.13231,1.13428,1.1357,-0.04,0,-14.2,-1.29,-0.05,410051,00:07:31:13,29.8,2h 14m,25.2,1.97,8.5,0.765,-16.7,-1.503,33.7,9.9,-22.7,-2.04
9/11/15 17:47,9/14/15 8:57,USDCHF,Sell,0.01,0.96947,0,0.975,0.96948,-0.04,-0.04,55.2,4.94,0.21,410602,02:15:09:22,99.5,2d 14h ,15.4,0.16,70.6,6.354,-11.2,-1.008,86.3,81.2,-15.4,-1.39
9/14/15 1:58,9/14/15 3:30,EURUSD,Sell,0.01,1.13601,1.13412,1.13428,1.13447,-0.04,0,-1.9,-0.21,-0.01,420054,00:01:31:46,43.5,39m,5.5,0.9,2.9,0.261,-2.6,-0.234,52.7,12.7,-4.8,-0.43
9/14/15 1:58,9/14/15 3:30,EURUSD,Sell,0.01,1.13601,1.13412,1.13428,1.13447,-0.04,0,-1.9,-0.21,-0.01,420051,00:01:31:46,43.5,39m,5.5,0.9,2.9,0.261,-2.6,-0.234,52.7,12.7,-4.8,-0.43
9/14/15 1:58,9/14/15 3:10,EURUSD,Sell,0.01,1.13462,0,1.13428,1.13454,-0.04,0,-2.6,-0.27,-0.01,410052,00:01:11:39,56.4,40m,5.5,0.9,2.9,0.261,-2.6,-0.234,52.7,0,-5.5,-0.49
9/11/15 18:50,9/11/15 21:00,EURUSD,Buy,0.01,1.13093,1.1349,1.13448,1.13462,-0.04,0,1.4,0.08,0,430054,00:02:09:59,16.2,21m,14.7,4.46,3.3,0.297,-14.7,-1.323,18.3,89.4,-1.9,-0.17
9/11/15 17:47,9/11/15 20:45,USDCHF,Sell,0.01,0.97982,0.97068,0.975,0.97067,-0.04,0,43.3,3.89,0.16,410601,00:02:58:08,88.8,2h 38m,13.9,0.25,44.2,3.978,-11.2,-1.008,79.8,98.4,-0.9,-0.08
9/11/15 17:47,9/11/15 20:36,USDCHF,Sell,0.01,0.97943,0.97103,0.97501,0.97084,-0.04,0,41.7,3.74,0.16,420604,00:02:48:26,88.2,2h 28m,13.9,0.27,41.7,3.753,-11.1,-0.999,79,100,0,0
9/11/15 18:45,9/11/15 20:10,EURJPY,Buy,0.01,136.726,137.145,136.706,136.727,-0.04,0,2.1,0.11,0,430051,00:01:25:00,98.9,1h 24m,19.7,0.13,20.6,1.442,-2.7,-0.189,88.4,20.6,-18.5,-1.3
9/11/15 18:45,9/11/15 20:10,EURJPY,Buy,0.01,136.727,137.36,136.707,136.726,-0.04,0,1.9,0.1,0,430054,00:01:24:59,98.9,1h 24m,19.7,0.14,20.5,1.435,-2.8,-0.196,88,20.2,-18.6,-1.3
9/11/15 18:50,9/11/15 19:51,EURUSD,Buy,0.01,1.13451,1.13844,1.13431,1.13447,-0.04,0,1.6,0.1,0,430051,00:01:01:27,16.4,10m,14.7,2.6,5,0.45,-13,-1.17,27.8,81.1,-3.4,-0.31
9/11/15 17:47,9/11/15 18:59,USDCHF,Sell,0.01,0.97943,0.97292,0.975,0.97292,-0.04,0,20.8,1.85,0.08,420601,00:01:11:20,72.3,51m,13.8,0.54,20.8,1.872,-11.2,-1.008,65,100,0,0
9/11/15 10:56,9/11/15 18:04,EURAUD,Sell,0.01,1.60043,1.59,1.60063,1.60053,-0.04,0,1,0.02,0,410154,00:07:08:20,85.1,6h 4m,72.2,0.61,73.2,4.392,-44.4,-2.664,62.2,38.6,-72.2,-4.33
9/11/15 10:56,9/11/15 16:40,EURAUD,Sell,0.01,1.59734,0,1.60063,1.59735,-0.04,0,32.8,2.01,0.08,410152,00:05:43:53,81.4,4h 39m,50.5,0.61,73.2,4.392,-44.4,-2.664,62.2,65.6,-40.4,-2.42
9/11/15 10:53,9/11/15 16:28,EURCAD,Sell,0.01,1.49653,1.48671,1.49673,1.49657,-0.04,0,1.6,0.07,0,410154,00:05:35:37,83.3,4h 39m,61.8,0.45,61.5,4.305,-27.8,-1.946,68.9,32.9,-59.9,-4.19
9/11/15 10:53,9/11/15 16:28,EURCAD,Sell,0.01,1.49654,0,1.49674,1.49658,-0.04,0,1.6,0.07,0,410152,00:05:35:37,83.6,4h 40m,61.8,0.45,61.6,4.312,-27.7,-1.939,69,32.8,-60,-4.2
9/11/15 10:53,9/11/15 12:49,EURCAD,Sell,0.01,1.50133,1.4916,1.49673,1.49154,-0.04,0,51.9,3.44,0.14,420154,00:01:56:13,53.5,1h 2m,39.1,0.52,53.1,3.717,-27.8,-1.946,65.6,98.5,-1.2,-0.08
9/11/15 10:53,9/11/15 12:49,EURCAD,Sell,0.01,1.50133,1.4916,1.49674,1.4916,-0.04,0,51.4,3.41,0.14,410151,00:01:56:13,53.5,1h 2m,39.1,0.52,53.2,3.724,-27.7,-1.939,65.8,97.8,-1.8,-0.13
9/11/15 10:56,9/11/15 12:45,EURAUD,Sell,0.01,1.60043,1.59524,1.60063,1.59619,-0.04,0,44.4,2.74,0.11,420154,00:01:48:31,41.3,44m,50.5,0.88,50.3,3.018,-44.4,-2.664,53.1,93.8,-5.9,-0.35
9/11/15 10:56,9/11/15 12:45,EURAUD,Sell,0.01,1.60042,1.59524,1.60062,1.5962,-0.04,0,44.2,2.73,0.11,410151,00:01:48:30,41.3,44m,50.5,0.89,50.2,3.012,-44.5,-2.67,53,93.7,-6,-0.36
9/10/15 19:30,9/11/15 12:44,EURUSD,Buy,0.01,1.12666,1.13406,1.12646,1.12666,-0.04,-0.02,2,0.12,0.01,430304,00:17:14:14,98.1,16h 54m,43.6,0.17,43.2,3.888,-7.2,-0.648,85.7,18.3,-41.2,-3.71
9/10/15 19:30,9/11/15 12:18,EURUSD,Buy,0.01,1.12731,0,1.12638,1.12721,-0.04,-0.02,8.3,0.68,0.03,430302,00:16:48:30,99.1,16h 39m,35.7,0.15,44,3.96,-6.4,-0.576,87.3,29.2,-35.7,-3.21
9/11/15 10:56,9/11/15 12:16,EURAUD,Sell,0.01,1.60042,1.59786,1.60062,1.59781,-0.04,0,28.1,1.72,0.07,420151,00:01:20:19,20,16m,50.5,1.15,38.8,2.328,-44.5,-2.67,46.6,87.2,-10.7,-0.64
9/11/15 10:53,9/11/15 12:15,EURCAD,Sell,0.01,1.50133,1.49404,1.49671,1.49437,-0.04,0,23.4,1.53,0.06,420151,00:01:21:52,33,27m,39.1,1.09,25.6,1.792,-28,-1.96,47.8,95.9,-2.2,-0.15
9/10/15 18:30,9/11/15 12:08,EURUSD,Buy,0.01,1.12789,1.13386,1.12769,1.12789,-0.04,-0.02,2,0.12,0.01,450304,00:17:38:50,81.6,14h 24m,28.9,0.63,30.9,2.781,-19.5,-1.755,61.3,42.7,-28.9,-2.6
9/10/15 18:30,9/11/15 12:08,EURUSD,Buy,0.01,1.1279,0,1.1277,1.12786,-0.04,-0.02,1.6,0.08,0,450302,00:17:38:52,81.6,14h 24m,29.2,0.64,30.8,2.772,-19.6,-1.764,61.1,42.1,-29.2,-2.63
9/10/15 18:30,9/11/15 10:30,EURUSD,Buy,0.01,1.1263,1.13088,1.12772,1.1306,-0.04,-0.02,28.8,2.49,0.1,450301,00:15:59:59,77.2,12h 21m,24.7,0.75,28.8,2.592,-21.6,-1.944,57.1,100,0,0
9/10/15 19:30,9/11/15 2:18,EURUSD,Buy,0.01,1.12657,1.13006,1.12637,1.13013,-0.04,-0.02,37.6,3.27,0.14,430301,00:06:48:08,96.6,6h 34m,22.7,0.22,37.6,3.384,-8.1,-0.729,82.3,100,0,0
9/10/15 19:30,9/11/15 2:00,EURUSD,Buy,0.01,1.1268,1.12949,1.12639,1.12884,-0.04,-0.02,24.5,2.11,0.09,430303,00:06:29:58,96.2,6h 15m,22.7,0.28,30,2.7,-8.3,-0.747,78.3,85.6,-5.5,-0.49
9/10/15 18:30,9/11/15 2:00,EURUSD,Buy,0.01,1.1268,1.12949,1.1277,1.12885,-0.04,-0.02,11.5,0.96,0.04,450303,00:07:29:58,59.5,4h 27m,23.8,1.27,16.9,1.521,-21.4,-1.926,44.1,85.9,-5.4,-0.49
9/10/15 18:20,9/10/15 23:29,EURUSD,Buy,0.01,1.12722,1.13146,1.12702,1.12724,-0.04,0,2.2,0.16,0.01,440051,00:05:09:22,78.1,4h 1m,23.8,0.62,23.7,2.133,-14.6,-1.314,61.9,43.9,-21.5,-1.93
9/10/15 18:20,9/10/15 23:29,EURUSD,Buy,0.01,1.1273,1.13363,1.1271,1.12729,-0.04,0,1.9,0.13,0.01,440054,00:05:09:01,76.4,3h 56m,23.8,0.67,22.9,2.061,-15.4,-1.386,59.8,45.2,-21,-1.89
9/10/15 18:30,9/10/15 22:15,EURUSD,Buy,0.01,1.12789,1.13662,1.12769,1.12787,-0.04,0,1.8,0.12,0.01,430154,00:03:45:40,55.2,2h 4m,23.8,1.25,17,1.53,-21.3,-1.917,44.4,60.3,-15.2,-1.37
9/10/15 18:30,9/10/15 22:15,EURUSD,Buy,0.01,1.1279,0,1.1277,1.1279,-0.04,0,2,0.14,0.01,430152,00:03:45:34,55.2,2h 4m,23.8,1.27,16.9,1.521,-21.4,-1.926,44.1,61.1,-14.9,-1.34
9/10/15 18:30,9/10/15 22:15,EURUSD,Buy,0.01,1.12792,1.13178,1.12772,1.1279,-0.04,0,1.8,0.12,0.01,430151,00:03:45:34,54.7,2h 3m,23.8,1.29,16.7,1.503,-21.6,-1.944,43.6,61.1,-14.9,-1.34
9/10/15 18:20,9/10/15 20:05,USDCHF,Sell,0.01,0.97429,0.97168,0.97111,0.97186,-0.04,0,-7.5,-0.73,-0.03,430054,00:01:44:59,8.6,9m,32.5,2.74,8.7,0.783,-23.8,-2.142,26.8,50.2,-16.2,-1.46
9/10/15 18:20,9/10/15 20:05,USDCHF,Sell,0.01,0.97429,0.97168,0.97113,0.97186,-0.04,0,-7.3,-0.71,-0.03,430051,00:01:44:58,8.6,9m,32.5,2.65,8.9,0.801,-23.6,-2.124,27.4,50.2,-16.2,-1.46
9/10/15 18:20,9/10/15 19:51,EURUSD,Buy,0.01,1.12578,0,1.12703,1.12576,-0.04,0,-12.7,-1.17,-0.05,440052,00:01:31:49,37.4,34m,22.8,1.51,9.1,0.819,-13.7,-1.233,39.9,4.4,-21.8,-1.96
9/10/15 18:30,9/10/15 19:22,EURUSD,Buy,0.01,1.12267,1.12818,1.1277,1.12815,-0.04,0,4.5,0.36,0.02,430153,00:00:52:19,5.8,3m,19.6,4.36,4.5,0.405,-19.6,-1.764,18.7,100,0,0
9/10/15 18:20,9/10/15 19:20,EURUSD,Buy,0.01,1.12578,1.12783,1.12705,1.12767,-0.04,0,6.2,0.51,0.02,440053,00:01:00:02,48.4,29m,20.8,1.7,7.7,0.693,-13.1,-1.179,37,92.8,-1.5,-0.14
9/10/15 18:20,9/10/15 18:58,USDCHF,Sell,0.01,0.97297,0.96536,0.97111,0.97296,-0.04,0,-18.5,-1.73,-0.07,440054,00:00:38:43,23.7,9m,27.2,2.13,8.7,0.783,-18.5,-1.665,32,0,-27.2,-2.45
9/10/15 18:20,9/10/15 18:58,USDCHF,Sell,0.01,0.97297,0.96724,0.97109,0.97296,-0.04,0,-18.7,-1.74,-0.07,440051,00:00:38:45,23.7,9m,27.2,2.2,8.5,0.765,-18.7,-1.683,31.3,0,-27.2,-2.45
9/10/15 18:20,9/10/15 18:55,USDCHF,Sell,0.01,0.97252,0.96992,0.97111,0.97252,-0.04,0,-14.1,-1.33,-0.06,440053,00:00:35:17,25.8,9m,23.1,1.66,8.7,0.783,-14.4,-1.296,37.7,1.3,-22.8,-2.05
9/10/15 18:20,9/10/15 18:55,USDCHF,Sell,0.01,0.97252,0,0.97111,0.97252,-0.04,0,-14.1,-1.33,-0.06,440052,00:00:35:18,25.8,9m,23.1,1.66,8.7,0.783,-14.4,-1.296,37.7,1.3,-22.8,-2.05
9/10/15 14:52,9/10/15 18:10,GBPUSD,Sell,0.01,1.54507,0,1.53779,1.54509,-0.04,0,-73,-6.54,-0.27,400302,00:03:17:23,0,0s,73,73.53,0,0,-73,-6.57,0,0,-73,-6.57
9/10/15 14:52,9/10/15 18:10,GBPUSD,Sell,0.01,1.54507,1.53136,1.53798,1.54498,-0.04,0,-70,-6.27,-0.26,400301,00:03:17:22,0,0s,70,70.42,0,0,-70,-6.3,0,0,-70,-6.3
9/10/15 14:52,9/10/15 18:10,GBPUSD,Sell,0.01,1.54507,1.52471,1.53788,1.54498,-0.04,0,-71,-6.36,-0.27,400304,00:03:17:22,0,0s,71,71.43,0,0,-71,-6.39,0,0,-71,-6.39
9/10/15 14:28,9/10/15 16:47,GBPUSD,Sell,0.01,1.54057,1.53083,1.54077,1.54058,-0.04,0,1.9,0.13,0.01,400054,00:02:19:17,100,2h 19m,27.5,0.03,29.1,2.619,0,0,100,6.5,-27.2,-2.45
9/10/15 14:28,9/10/15 16:47,GBPUSD,Sell,0.01,1.54057,1.53572,1.54077,1.54058,-0.04,0,1.9,0.13,0.01,400051,00:02:19:17,100,2h 19m,27.5,0.03,29.1,2.619,0,0,100,6.5,-27.2,-2.45
9/10/15 14:28,9/10/15 16:43,GBPUSD,Sell,0.01,1.54019,0,1.54077,1.54018,-0.04,0,5.9,0.48,0.02,400052,00:02:15:40,100,2h 15m,23.2,0.03,29.1,2.619,0,0,100,20.3,-23.2,-2.09
9/10/15 14:05,9/10/15 14:52,GBPUSD,Buy,0.01,1.53873,1.54942,1.54342,1.53867,-0.04,0,-47.5,-4.28,-0.18,450051,00:00:47:50,19.2,9m,66.4,5.15,10.8,0.972,-55.6,-5.004,16.3,12.2,-58.3,-5.25
9/10/15 14:05,9/10/15 14:52,GBPUSD,Buy,0.01,1.53873,1.54507,1.54345,1.53867,-0.04,0,-47.8,-4.31,-0.18,450053,00:00:47:48,17.1,8m,66.4,5.32,10.5,0.945,-55.9,-5.031,15.8,12.2,-58.3,-5.25
9/10/15 14:05,9/10/15 14:52,GBPUSD,Buy,0.01,1.53873,1.55525,1.54346,1.53867,-0.04,0,-47.9,-4.32,-0.18,450054,00:00:47:48,17.1,8m,66.4,5.39,10.4,0.936,-56,-5.04,15.7,12.2,-58.3,-5.25
9/10/15 14:05,9/10/15 14:52,GBPUSD,Buy,0.01,1.53873,0,1.54347,1.53867,-0.04,0,-48,-4.33,-0.18,450052,00:00:47:49,17.1,8m,66.4,5.45,10.3,0.927,-56.1,-5.049,15.5,12.2,-58.3,-5.25
9/10/15 11:00,9/10/15 11:32,AUDUSD,Buy,0.01,0.70487,0,0.70771,0.70483,-0.04,0,-28.8,-2.61,-0.11,450303,00:00:32:08,3.2,1m,32.9,7.03,4.1,0.369,-28.8,-2.592,12.5,0,-32.9,-2.96
9/10/15 11:00,9/10/15 11:32,AUDUSD,Buy,0.01,0.70487,0,0.70768,0.7048,-0.04,0,-28.8,-2.62,-0.11,450302,00:00:32:09,3.2,1m,33.2,6.55,4.4,0.396,-28.8,-2.592,13.3,0,-33.2,-2.99
9/10/15 11:00,9/10/15 11:32,AUDUSD,Buy,0.01,0.70487,0.71035,0.70769,0.7048,-0.04,0,-28.9,-2.62,-0.11,450301,00:00:32:10,3.2,1m,33.2,6.72,4.3,0.387,-28.9,-2.601,13,0,-33.2,-2.99
9/10/15 11:00,9/10/15 11:32,AUDUSD,Buy,0.01,0.70487,0.71288,0.70774,0.7048,-0.04,0,-29.4,-2.67,-0.11,450304,00:00:32:08,3.2,1m,33.2,7.74,3.8,0.342,-29.4,-2.646,11.4,0,-33.2,-2.99
9/10/15 0:15,9/10/15 10:58,NZDUSD,Sell,0.01,0.63156,0.62459,0.63176,0.6318,-0.04,0,-0.4,-0.07,0,440151,00:10:43:16,99.7,10h 41m,62,0.01,61.1,4.888,-0.9,-0.072,98.5,0.8,-61.5,-4.92
9/10/15 0:15,9/10/15 10:58,NZDUSD,Sell,0.01,0.63145,0.62226,0.63165,0.63154,-0.04,0,1.1,0.06,0,440154,00:10:43:14,99.9,10h 42m,62,0.03,60,5.4,-2,-0.18,96.8,5,-58.9,-5.3
9/10/15 7:55,9/10/15 10:30,EURJPY,Buy,0.01,135.049,135.465,135.677,135.432,-0.04,0,-24.5,-1.85,-0.08,430054,00:02:34:57,0,0s,43.4,43.48,0,0,-43.4,-3.038,0,43.5,-24.5,-1.72
9/10/15 7:55,9/10/15 10:30,EURJPY,Buy,0.01,135.049,135.465,135.66,135.424,-0.04,0,-23.6,-1.78,-0.07,430051,00:02:34:57,0,0s,41.7,41.84,0,0,-41.7,-2.919,0,43.4,-23.6,-1.65
9/10/15 0:30,9/10/15 10:20,NZDUSD,Sell,0.01,0.62886,0.61915,0.62906,0.62887,-0.04,0,1.9,0.13,0.01,440304,00:09:50:14,94.1,9h 15m,32.2,0.34,34.1,3.069,-11.6,-1.044,74.6,29.5,-32.2,-2.9
9/10/15 1:00,9/10/15 10:14,NZDUSD,Sell,0.01,0.62882,0.62038,0.62902,0.62877,-0.04,0,2.5,0.18,0.01,440604,00:09:14:45,95.2,8h 48m,31.2,0.36,33.7,3.033,-12,-1.08,73.7,31.7,-31.2,-2.81
9/10/15 4:13,9/10/15 9:10,EURUSD,Sell,0.01,1.12236,1.11782,1.12256,1.12244,-0.04,0,1.2,0.07,0,410054,00:04:57:03,94,4h 39m,28.5,0.36,27,2.43,-9.7,-0.873,73.6,29.7,-25.8,-2.32
9/10/15 1:00,9/10/15 9:00,NZDUSD,Sell,0.01,0.62875,0.62542,0.62895,0.62875,-0.04,0,2,0.14,0.01,440603,00:08:00:25,94.2,7h 32m,31.1,0.38,33,2.97,-12.7,-1.143,72.2,32.2,-31,-2.79
9/10/15 1:00,9/10/15 9:00,NZDUSD,Sell,0.01,0.62874,0,0.62894,0.62868,-0.04,0,2.6,0.19,0.01,440602,00:08:00:02,94.2,7h 32m,31.1,0.39,32.9,2.961,-12.8,-1.152,72,33.7,-30.3,-2.73
9/10/15 1:00,9/10/15 9:00,NZDUSD,Sell,0.01,0.62874,0.62454,0.62894,0.62868,-0.04,0,2.6,0.19,0.01,440601,00:08:00:03,94.2,7h 32m,31.1,0.39,32.9,2.961,-12.8,-1.152,72,33.7,-30.3,-2.73
9/10/15 4:13,9/10/15 6:55,EURUSD,Sell,0.01,1.12236,1.12009,1.12256,1.12077,-0.04,0,17.9,1.56,0.06,420054,00:02:42:00,89.6,2h 25m,22.4,0.44,22.1,1.989,-9.7,-0.873,69.5,86.8,-4.2,-0.38
9/10/15 4:13,9/10/15 6:55,EURUSD,Sell,0.01,1.12236,1.12009,1.12256,1.1208,-0.04,0,17.6,1.53,0.06,410051,00:02:41:59,89.5,2h 24m,22.4,0.44,22.1,1.989,-9.7,-0.873,69.5,85.8,-4.5,-0.4
9/10/15 5:00,9/10/15 6:03,AUDUSD,Buy,0.01,0.69935,0,0.69915,0.69931,-0.04,0,1.6,0.1,0,450052,00:01:03:19,81,51m,12.6,0.16,12.2,1.098,-2,-0.18,85.9,25.4,-10.6,-0.95
9/10/15 5:00,9/10/15 6:03,AUDUSD,Buy,0.01,0.69935,0.70472,0.69915,0.69931,-0.04,0,1.6,0.1,0,450051,00:01:03:20,81,51m,12.6,0.16,12.2,1.098,-2,-0.18,85.9,25.4,-10.6,-0.95
9/10/15 5:00,9/10/15 6:03,AUDUSD,Buy,0.01,0.69938,0.71013,0.69918,0.69931,-0.04,0,1.3,0.08,0,450054,00:01:03:18,81,51m,12.6,0.19,11.9,1.071,-2.3,-0.207,83.8,25.4,-10.6,-0.95
9/10/15 1:00,9/10/15 5:58,NZDUSD,Sell,0.01,0.62882,0.62415,0.62902,0.62883,-0.04,0,1.9,0.13,0.01,430301,00:04:58:39,91,4h 31m,31.8,0.36,33.7,3.033,-12,-1.08,73.7,30.4,-31.8,-2.86
9/10/15 0:30,9/10/15 5:58,NZDUSD,Sell,0.01,0.62881,0.62398,0.62901,0.62883,-0.04,0,1.8,0.12,0,440301,00:05:28:40,89.4,4h 53m,31.8,0.36,33.6,3.024,-12.1,-1.089,73.5,30.4,-31.8,-2.86
